dataid	knownlabel	readtype	predictedlabel	readcounts	ptype
T4	Influenza	INDEL	Rhinovirus	0	Double
T4	Metapneumovirus	INDEL	Rhinovirus	0	Double
T4	Rhinovirus	INDEL	Rhinovirus	23	Double
T4	Sars_cov_2	INDEL	Rhinovirus	0	Double
T4	Unrelated	INDEL	Rhinovirus	0	Double
T4	Coronaviridae	MM	Rhinovirus	0	Double
T4	Human	MM	Rhinovirus	0	Double
T4	Influenza	MM	Rhinovirus	0	Double
T4	Metapneumovirus	MM	Rhinovirus	0	Double
T4	Rhinovirus	MM	Rhinovirus	22295	Double
T4	Sars_cov_2	MM	Rhinovirus	0	Double
T4	Unrelated	MM	Rhinovirus	6	Double
T4	Coronaviridae	EQUAL	Sars_cov_2	0	Double
T4	Human	EQUAL	Sars_cov_2	0	Double
T4	Influenza	EQUAL	Sars_cov_2	0	Double
T4	Metapneumovirus	EQUAL	Sars_cov_2	0	Double
T4	Rhinovirus	EQUAL	Sars_cov_2	0	Double
T4	Sars_cov_2	EQUAL	Sars_cov_2	77939	Double
T4	Unrelated	EQUAL	Sars_cov_2	0	Double
T4	Coronaviridae	INDEL	Sars_cov_2	0	Double
T4	Human	INDEL	Sars_cov_2	0	Double
T4	Influenza	INDEL	Sars_cov_2	0	Double
T4	Metapneumovirus	INDEL	Sars_cov_2	0	Double
T4	Rhinovirus	INDEL	Sars_cov_2	0	Double
T4	Sars_cov_2	INDEL	Sars_cov_2	29	Double
T4	Unrelated	INDEL	Sars_cov_2	0	Double
T4	Coronaviridae	MM	Sars_cov_2	0	Double
T4	Human	MM	Sars_cov_2	0	Double
T4	Influenza	MM	Sars_cov_2	0	Double
T4	Metapneumovirus	MM	Sars_cov_2	0	Double
T4	Rhinovirus	MM	Sars_cov_2	0	Double
T4	Sars_cov_2	MM	Sars_cov_2	22045	Double
T4	Unrelated	MM	Sars_cov_2	0	Double
T50	Coronaviridae	EQUAL	Coronaviridae	79106	Single
T50	Human	EQUAL	Coronaviridae	4	Single
T50	Influenza	EQUAL	Coronaviridae	0	Single
T50	Metapneumovirus	EQUAL	Coronaviridae	6	Single
T50	Rhinovirus	EQUAL	Coronaviridae	2	Single
T50	Sars_cov_2	EQUAL	Coronaviridae	0	Single
T50	Unrelated	EQUAL	Coronaviridae	135	Single
T50	Coronaviridae	INDEL	Coronaviridae	25	Single
T50	Human	INDEL	Coronaviridae	0	Single
T50	Influenza	INDEL	Coronaviridae	0	Single
T50	Metapneumovirus	INDEL	Coronaviridae	0	Single
T50	Rhinovirus	INDEL	Coronaviridae	0	Single
T50	Sars_cov_2	INDEL	Coronaviridae	0	Single
T50	Unrelated	INDEL	Coronaviridae	0	Single
T50	Coronaviridae	MM	Coronaviridae	22555	Single
T50	Human	MM	Coronaviridae	1	Single
T50	Influenza	MM	Coronaviridae	1	Single
T50	Metapneumovirus	MM	Coronaviridae	9	Single
T50	Rhinovirus	MM	Coronaviridae	0	Single
T50	Sars_cov_2	MM	Coronaviridae	39	Single
T50	Unrelated	MM	Coronaviridae	32	Single
T50	Coronaviridae	EQUAL	Discarded	254	Single
T50	Human	EQUAL	Discarded	0	Single
T50	Influenza	EQUAL	Discarded	1141	Single
T50	Metapneumovirus	EQUAL	Discarded	0	Single
T50	Rhinovirus	EQUAL	Discarded	1036	Single
T50	Sars_cov_2	EQUAL	Discarded	93	Single
T50	Unrelated	EQUAL	Discarded	74	Single
T50	Coronaviridae	INDEL	Discarded	0	Single
T50	Human	INDEL	Discarded	0	Single
T50	Influenza	INDEL	Discarded	0	Single
T50	Metapneumovirus	INDEL	Discarded	0	Single
T50	Rhinovirus	INDEL	Discarded	0	Single
T50	Sars_cov_2	INDEL	Discarded	0	Single
T50	Unrelated	INDEL	Discarded	0	Single
T50	Coronaviridae	MM	Discarded	78	Single
T50	Human	MM	Discarded	0	Single
T50	Influenza	MM	Discarded	331	Single
T50	Metapneumovirus	MM	Discarded	0	Single
T50	Rhinovirus	MM	Discarded	295	Single
T50	Sars_cov_2	MM	Discarded	25	Single
T50	Unrelated	MM	Discarded	26	Single
T50	Coronaviridae	EQUAL	Human	0	Single
T50	Human	EQUAL	Human	78154	Single
T50	Influenza	EQUAL	Human	11	Single
T50	Metapneumovirus	EQUAL	Human	0	Single
T50	Rhinovirus	EQUAL	Human	0	Single
T50	Sars_cov_2	EQUAL	Human	1	Single
T50	Unrelated	EQUAL	Human	77220	Single
T50	Coronaviridae	INDEL	Human	0	Single
T50	Human	INDEL	Human	15	Single
T50	Influenza	INDEL	Human	0	Single
T50	Metapneumovirus	INDEL	Human	0	Single
T50	Rhinovirus	INDEL	Human	0	Single
T50	Sars_cov_2	INDEL	Human	0	Single
T50	Unrelated	INDEL	Human	23	Single
T50	Coronaviridae	MM	Human	16	Single
T50	Human	MM	Human	22005	Single
T50	Influenza	MM	Human	20	Single
T50	Metapneumovirus	MM	Human	39	Single
T50	Rhinovirus	MM	Human	18	Single
T50	Sars_cov_2	MM	Human	14	Single
T50	Unrelated	MM	Human	22192	Single
T50	Coronaviridae	EQUAL	Influenza	0	Single
T50	Human	EQUAL	Influenza	1	Single
T50	Influenza	EQUAL	Influenza	76671	Single
T50	Metapneumovirus	EQUAL	Influenza	0	Single
T50	Rhinovirus	EQUAL	Influenza	0	Single
T50	Sars_cov_2	EQUAL	Influenza	0	Single
T50	Unrelated	EQUAL	Influenza	10	Single
T50	Coronaviridae	INDEL	Influenza	0	Single
T50	Human	INDEL	Influenza	0	Single
T50	Influenza	INDEL	Influenza	17	Single
T50	Metapneumovirus	INDEL	Influenza	0	Single
T50	Rhinovirus	INDEL	Influenza	0	Single
T50	Sars_cov_2	INDEL	Influenza	0	Single
T50	Unrelated	INDEL	Influenza	0	Single
T50	Coronaviridae	MM	Influenza	0	Single
T50	Human	MM	Influenza	0	Single
T50	Influenza	MM	Influenza	21876	Single
T50	Metapneumovirus	MM	Influenza	0	Single
T50	Rhinovirus	MM	Influenza	0	Single
T50	Sars_cov_2	MM	Influenza	1	Single
T50	Unrelated	MM	Influenza	4	Single
T50	Coronaviridae	EQUAL	Metapneumovirus	0	Single
T50	Human	EQUAL	Metapneumovirus	0	Single
T50	Influenza	EQUAL	Metapneumovirus	0	Single
T50	Metapneumovirus	EQUAL	Metapneumovirus	78302	Single
T50	Rhinovirus	EQUAL	Metapneumovirus	0	Single
T50	Sars_cov_2	EQUAL	Metapneumovirus	0	Single
T50	Unrelated	EQUAL	Metapneumovirus	3	Single
T50	Coronaviridae	INDEL	Metapneumovirus	0	Single
T50	Human	INDEL	Metapneumovirus	0	Single
T50	Influenza	INDEL	Metapneumovirus	0	Single
T50	Metapneumovirus	INDEL	Metapneumovirus	18	Single
T50	Rhinovirus	INDEL	Metapneumovirus	0	Single
T50	Sars_cov_2	INDEL	Metapneumovirus	0	Single
T50	Unrelated	INDEL	Metapneumovirus	0	Single
T50	Coronaviridae	MM	Metapneumovirus	0	Single
T50	Human	MM	Metapneumovirus	0	Single
T50	Influenza	MM	Metapneumovirus	0	Single
T50	Metapneumovirus	MM	Metapneumovirus	21982	Single
T50	Rhinovirus	MM	Metapneumovirus	0	Single
T50	Sars_cov_2	MM	Metapneumovirus	0	Single
T50	Unrelated	MM	Metapneumovirus	0	Single
T50	Coronaviridae	EQUAL	pDiscarded	0	Single
T50	Human	EQUAL	pDiscarded	20	Single
T50	Influenza	EQUAL	pDiscarded	39	Single
T50	Metapneumovirus	EQUAL	pDiscarded	30	Single
T50	Rhinovirus	EQUAL	pDiscarded	4	Single
T50	Sars_cov_2	EQUAL	pDiscarded	13	Single
T50	Unrelated	EQUAL	pDiscarded	312	Single
T50	Coronaviridae	INDEL	pDiscarded	0	Single
T50	Human	INDEL	pDiscarded	0	Single
T50	Influenza	INDEL	pDiscarded	0	Single
T50	Metapneumovirus	INDEL	pDiscarded	0	Single
T50	Rhinovirus	INDEL	pDiscarded	0	Single
T50	Sars_cov_2	INDEL	pDiscarded	0	Single
T50	Unrelated	INDEL	pDiscarded	0	Single
T50	Coronaviridae	MM	pDiscarded	42	Single
T50	Human	MM	pDiscarded	5	Single
T50	Influenza	MM	pDiscarded	43	Single
T50	Metapneumovirus	MM	pDiscarded	162	Single
T50	Rhinovirus	MM	pDiscarded	65	Single
T50	Sars_cov_2	MM	pDiscarded	61	Single
T50	Unrelated	MM	pDiscarded	74	Single
T50	Coronaviridae	EQUAL	Rhinovirus	0	Single
T50	Human	EQUAL	Rhinovirus	4	Single
T50	Influenza	EQUAL	Rhinovirus	0	Single
T50	Metapneumovirus	EQUAL	Rhinovirus	0	Single
T50	Rhinovirus	EQUAL	Rhinovirus	78495	Single
T50	Sars_cov_2	EQUAL	Rhinovirus	4	Single
T50	Unrelated	EQUAL	Rhinovirus	57	Single
T50	Coronaviridae	INDEL	Rhinovirus	0	Single
T50	Human	INDEL	Rhinovirus	0	Single
T50	Influenza	INDEL	Rhinovirus	0	Single
T50	Metapneumovirus	INDEL	Rhinovirus	0	Single
T50	Rhinovirus	INDEL	Rhinovirus	24	Single
T50	Sars_cov_2	INDEL	Rhinovirus	0	Single
T50	Unrelated	INDEL	Rhinovirus	0	Single
T50	Coronaviridae	MM	Rhinovirus	0	Single
T50	Human	MM	Rhinovirus	0	Single
T50	Influenza	MM	Rhinovirus	0	Single
T50	Metapneumovirus	MM	Rhinovirus	0	Single
T50	Rhinovirus	MM	Rhinovirus	22013	Single
T50	Sars_cov_2	MM	Rhinovirus	5	Single
T50	Unrelated	MM	Rhinovirus	15	Single
T50	Coronaviridae	EQUAL	Sars_cov_2	0	Single
T50	Human	EQUAL	Sars_cov_2	0	Single
T50	Influenza	EQUAL	Sars_cov_2	0	Single
T50	Metapneumovirus	EQUAL	Sars_cov_2	0	Single
T50	Rhinovirus	EQUAL	Sars_cov_2	0	Single
T50	Sars_cov_2	EQUAL	Sars_cov_2	78157	Single
T50	Unrelated	EQUAL	Sars_cov_2	3	Single
T50	Coronaviridae	INDEL	Sars_cov_2	0	Single
T50	Human	INDEL	Sars_cov_2	0	Single
T50	Influenza	INDEL	Sars_cov_2	0	Single
T50	Metapneumovirus	INDEL	Sars_cov_2	0	Single
T50	Rhinovirus	INDEL	Sars_cov_2	0	Single
T50	Sars_cov_2	INDEL	Sars_cov_2	25	Single
T50	Unrelated	INDEL	Sars_cov_2	0	Single
T50	Coronaviridae	MM	Sars_cov_2	0	Single
T50	Human	MM	Sars_cov_2	0	Single
T50	Influenza	MM	Sars_cov_2	0	Single
T50	Metapneumovirus	MM	Sars_cov_2	0	Single
T50	Rhinovirus	MM	Sars_cov_2	0	Single
T50	Sars_cov_2	MM	Sars_cov_2	21903	Single
T50	Unrelated	MM	Sars_cov_2	0	Single
T50	Coronaviridae	EQUAL	Coronaviridae	79106	Double
T50	Human	EQUAL	Coronaviridae	0	Double
T50	Influenza	EQUAL	Coronaviridae	0	Double
T50	Metapneumovirus	EQUAL	Coronaviridae	0	Double
T50	Rhinovirus	EQUAL	Coronaviridae	0	Double
T50	Sars_cov_2	EQUAL	Coronaviridae	0	Double
T50	Unrelated	EQUAL	Coronaviridae	40	Double
T50	Coronaviridae	INDEL	Coronaviridae	25	Double
T50	Human	INDEL	Coronaviridae	0	Double
T50	Influenza	INDEL	Coronaviridae	0	Double
T50	Metapneumovirus	INDEL	Coronaviridae	0	Double
T50	Rhinovirus	INDEL	Coronaviridae	0	Double
T50	Sars_cov_2	INDEL	Coronaviridae	0	Double
T50	Unrelated	INDEL	Coronaviridae	0	Double
T50	Coronaviridae	MM	Coronaviridae	22522	Double
T50	Human	MM	Coronaviridae	1	Double
T50	Influenza	MM	Coronaviridae	0	Double
T50	Metapneumovirus	MM	Coronaviridae	1	Double
T50	Rhinovirus	MM	Coronaviridae	0	Double
T50	Sars_cov_2	MM	Coronaviridae	2	Double
T50	Unrelated	MM	Coronaviridae	10	Double
T50	Coronaviridae	EQUAL	Discarded	254	Double
T50	Human	EQUAL	Discarded	0	Double
T50	Influenza	EQUAL	Discarded	1141	Double
T50	Metapneumovirus	EQUAL	Discarded	0	Double
T50	Rhinovirus	EQUAL	Discarded	1036	Double
T50	Sars_cov_2	EQUAL	Discarded	93	Double
T50	Unrelated	EQUAL	Discarded	74	Double
T50	Coronaviridae	INDEL	Discarded	0	Double
T50	Human	INDEL	Discarded	0	Double
T50	Influenza	INDEL	Discarded	0	Double
T50	Metapneumovirus	INDEL	Discarded	0	Double
T50	Rhinovirus	INDEL	Discarded	0	Double
T50	Sars_cov_2	INDEL	Discarded	0	Double
T50	Unrelated	INDEL	Discarded	0	Double
T50	Coronaviridae	MM	Discarded	78	Double
T50	Human	MM	Discarded	0	Double
T50	Influenza	MM	Discarded	331	Double
T50	Metapneumovirus	MM	Discarded	0	Double
T50	Rhinovirus	MM	Discarded	295	Double
T50	Sars_cov_2	MM	Discarded	25	Double
T50	Unrelated	MM	Discarded	26	Double
T50	Coronaviridae	EQUAL	Human	0	Double
T50	Human	EQUAL	Human	78154	Double
T50	Influenza	EQUAL	Human	11	Double
T50	Metapneumovirus	EQUAL	Human	0	Double
T50	Rhinovirus	EQUAL	Human	0	Double
T50	Sars_cov_2	EQUAL	Human	1	Double
T50	Unrelated	EQUAL	Human	77220	Double
T50	Coronaviridae	INDEL	Human	0	Double
T50	Human	INDEL	Human	15	Double
T50	Influenza	INDEL	Human	0	Double
T50	Metapneumovirus	INDEL	Human	0	Double
T50	Rhinovirus	INDEL	Human	0	Double
T50	Sars_cov_2	INDEL	Human	0	Double
T50	Unrelated	INDEL	Human	23	Double
T50	Coronaviridae	MM	Human	16	Double
T50	Human	MM	Human	22005	Double
T50	Influenza	MM	Human	20	Double
T50	Metapneumovirus	MM	Human	39	Double
T50	Rhinovirus	MM	Human	18	Double
T50	Sars_cov_2	MM	Human	14	Double
T50	Unrelated	MM	Human	22192	Double
T50	Coronaviridae	EQUAL	Influenza	0	Double
T50	Human	EQUAL	Influenza	0	Double
T50	Influenza	EQUAL	Influenza	76649	Double
T50	Metapneumovirus	EQUAL	Influenza	0	Double
T50	Rhinovirus	EQUAL	Influenza	0	Double
T50	Sars_cov_2	EQUAL	Influenza	0	Double
T50	Unrelated	EQUAL	Influenza	1	Double
T50	Coronaviridae	INDEL	Influenza	0	Double
T50	Human	INDEL	Influenza	0	Double
T50	Influenza	INDEL	Influenza	17	Double
T50	Metapneumovirus	INDEL	Influenza	0	Double
T50	Rhinovirus	INDEL	Influenza	0	Double
T50	Sars_cov_2	INDEL	Influenza	0	Double
T50	Unrelated	INDEL	Influenza	0	Double
T50	Coronaviridae	MM	Influenza	0	Double
T50	Human	MM	Influenza	0	Double
T50	Influenza	MM	Influenza	21844	Double
T50	Metapneumovirus	MM	Influenza	0	Double
T50	Rhinovirus	MM	Influenza	0	Double
T50	Sars_cov_2	MM	Influenza	0	Double
T50	Unrelated	MM	Influenza	0	Double
T50	Coronaviridae	EQUAL	Metapneumovirus	0	Double
T50	Human	EQUAL	Metapneumovirus	0	Double
T50	Influenza	EQUAL	Metapneumovirus	0	Double
T50	Metapneumovirus	EQUAL	Metapneumovirus	78280	Double
T50	Rhinovirus	EQUAL	Metapneumovirus	0	Double
T50	Sars_cov_2	EQUAL	Metapneumovirus	0	Double
T50	Unrelated	EQUAL	Metapneumovirus	0	Double
T50	Coronaviridae	INDEL	Metapneumovirus	0	Double
T50	Human	INDEL	Metapneumovirus	0	Double
T50	Influenza	INDEL	Metapneumovirus	0	Double
T50	Metapneumovirus	INDEL	Metapneumovirus	18	Double
T50	Rhinovirus	INDEL	Metapneumovirus	0	Double
T50	Sars_cov_2	INDEL	Metapneumovirus	0	Double
T50	Unrelated	INDEL	Metapneumovirus	0	Double
T50	Coronaviridae	MM	Metapneumovirus	0	Double
T50	Human	MM	Metapneumovirus	0	Double
T50	Influenza	MM	Metapneumovirus	0	Double
T50	Metapneumovirus	MM	Metapneumovirus	21905	Double
T50	Rhinovirus	MM	Metapneumovirus	0	Double
T50	Sars_cov_2	MM	Metapneumovirus	0	Double
T50	Unrelated	MM	Metapneumovirus	0	Double
T50	Coronaviridae	EQUAL	pDiscarded	0	Double
T50	Human	EQUAL	pDiscarded	20	Double
T50	Influenza	EQUAL	pDiscarded	39	Double
T50	Metapneumovirus	EQUAL	pDiscarded	30	Double
T50	Rhinovirus	EQUAL	pDiscarded	4	Double
T50	Sars_cov_2	EQUAL	pDiscarded	13	Double
T50	Unrelated	EQUAL	pDiscarded	312	Double
T50	Coronaviridae	INDEL	pDiscarded	0	Double
T50	Human	INDEL	pDiscarded	0	Double
T50	Influenza	INDEL	pDiscarded	0	Double
T50	Metapneumovirus	INDEL	pDiscarded	0	Double
T50	Rhinovirus	INDEL	pDiscarded	0	Double
T50	Sars_cov_2	INDEL	pDiscarded	0	Double
T50	Unrelated	INDEL	pDiscarded	0	Double
T50	Coronaviridae	MM	pDiscarded	42	Double
T50	Human	MM	pDiscarded	5	Double
T50	Influenza	MM	pDiscarded	43	Double
T50	Metapneumovirus	MM	pDiscarded	162	Double
T50	Rhinovirus	MM	pDiscarded	65	Double
T50	Sars_cov_2	MM	pDiscarded	61	Double
T50	Unrelated	MM	pDiscarded	74	Double
T50	Coronaviridae	EQUAL	rc_discarded	0	Double
T50	Human	EQUAL	rc_discarded	9	Double
T50	Influenza	EQUAL	rc_discarded	22	Double
T50	Metapneumovirus	EQUAL	rc_discarded	28	Double
T50	Rhinovirus	EQUAL	rc_discarded	3	Double
T50	Sars_cov_2	EQUAL	rc_discarded	6	Double
T50	Unrelated	EQUAL	rc_discarded	150	Double
T50	Coronaviridae	INDEL	rc_discarded	0	Double
T50	Human	INDEL	rc_discarded	0	Double
T50	Influenza	INDEL	rc_discarded	0	Double
T50	Metapneumovirus	INDEL	rc_discarded	0	Double
T50	Rhinovirus	INDEL	rc_discarded	0	Double
T50	Sars_cov_2	INDEL	rc_discarded	0	Double
T50	Unrelated	INDEL	rc_discarded	0	Double
T50	Coronaviridae	MM	rc_discarded	33	Double
T50	Human	MM	rc_discarded	0	Double
T50	Influenza	MM	rc_discarded	33	Double
T50	Metapneumovirus	MM	rc_discarded	85	Double
T50	Rhinovirus	MM	rc_discarded	28	Double
T50	Sars_cov_2	MM	rc_discarded	110	Double
T50	Unrelated	MM	rc_discarded	38	Double
T50	Coronaviridae	EQUAL	Rhinovirus	0	Double
T50	Human	EQUAL	Rhinovirus	0	Double
T50	Influenza	EQUAL	Rhinovirus	0	Double
T50	Metapneumovirus	EQUAL	Rhinovirus	0	Double
T50	Rhinovirus	EQUAL	Rhinovirus	78494	Double
T50	Sars_cov_2	EQUAL	Rhinovirus	0	Double
T50	Unrelated	EQUAL	Rhinovirus	17	Double
T50	Coronaviridae	INDEL	Rhinovirus	0	Double
T50	Human	INDEL	Rhinovirus	0	Double
T50	Influenza	INDEL	Rhinovirus	0	Double
T50	Metapneumovirus	INDEL	Rhinovirus	0	Double
T50	Rhinovirus	INDEL	Rhinovirus	24	Double
T50	Sars_cov_2	INDEL	Rhinovirus	0	Double
T50	Unrelated	INDEL	Rhinovirus	0	Double
T50	Coronaviridae	MM	Rhinovirus	0	Double
T50	Human	MM	Rhinovirus	0	Double
T50	Influenza	MM	Rhinovirus	0	Double
T50	Metapneumovirus	MM	Rhinovirus	0	Double
T50	Rhinovirus	MM	Rhinovirus	21985	Double
T50	Sars_cov_2	MM	Rhinovirus	0	Double
T50	Unrelated	MM	Rhinovirus	3	Double
T50	Coronaviridae	EQUAL	Sars_cov_2	0	Double
T50	Human	EQUAL	Sars_cov_2	0	Double
T50	Influenza	EQUAL	Sars_cov_2	0	Double
T50	Metapneumovirus	EQUAL	Sars_cov_2	0	Double
T50	Rhinovirus	EQUAL	Sars_cov_2	0	Double
T50	Sars_cov_2	EQUAL	Sars_cov_2	78155	Double
T50	Unrelated	EQUAL	Sars_cov_2	0	Double
T50	Coronaviridae	INDEL	Sars_cov_2	0	Double
T50	Human	INDEL	Sars_cov_2	0	Double
T50	Influenza	INDEL	Sars_cov_2	0	Double
T50	Metapneumovirus	INDEL	Sars_cov_2	0	Double
T50	Rhinovirus	INDEL	Sars_cov_2	0	Double
T50	Sars_cov_2	INDEL	Sars_cov_2	25	Double
T50	Unrelated	INDEL	Sars_cov_2	0	Double
T50	Coronaviridae	MM	Sars_cov_2	0	Double
T50	Human	MM	Sars_cov_2	0	Double
T50	Influenza	MM	Sars_cov_2	0	Double
T50	Metapneumovirus	MM	Sars_cov_2	0	Double
T50	Rhinovirus	MM	Sars_cov_2	0	Double
T50	Sars_cov_2	MM	Sars_cov_2	21836	Double
T50	Unrelated	MM	Sars_cov_2	0	Double
T51	Coronaviridae	EQUAL	Coronaviridae	79308	Single
T51	Human	EQUAL	Coronaviridae	3	Single
T51	Influenza	EQUAL	Coronaviridae	1	Single
T51	Metapneumovirus	EQUAL	Coronaviridae	15	Single
T51	Rhinovirus	EQUAL	Coronaviridae	0	Single
T51	Sars_cov_2	EQUAL	Coronaviridae	0	Single
T51	Unrelated	EQUAL	Coronaviridae	122	Single
T51	Coronaviridae	INDEL	Coronaviridae	23	Single
T51	Human	INDEL	Coronaviridae	0	Single
T51	Influenza	INDEL	Coronaviridae	0	Single
T51	Metapneumovirus	INDEL	Coronaviridae	0	Single
T51	Rhinovirus	INDEL	Coronaviridae	0	Single
T51	Sars_cov_2	INDEL	Coronaviridae	0	Single
T51	Unrelated	INDEL	Coronaviridae	0	Single
T51	Coronaviridae	MM	Coronaviridae	22329	Single
T51	Human	MM	Coronaviridae	2	Single
T51	Influenza	MM	Coronaviridae	1	Single
T51	Metapneumovirus	MM	Coronaviridae	10	Single
T51	Rhinovirus	MM	Coronaviridae	2	Single
T51	Sars_cov_2	MM	Coronaviridae	38	Single
T51	Unrelated	MM	Coronaviridae	34	Single
T51	Coronaviridae	EQUAL	Discarded	264	Single
T51	Human	EQUAL	Discarded	0	Single
T51	Influenza	EQUAL	Discarded	1178	Single
T51	Metapneumovirus	EQUAL	Discarded	0	Single
T51	Rhinovirus	EQUAL	Discarded	1071	Single
T51	Sars_cov_2	EQUAL	Discarded	103	Single
T51	Unrelated	EQUAL	Discarded	71	Single
T51	Coronaviridae	INDEL	Discarded	0	Single
T51	Human	INDEL	Discarded	0	Single
T51	Influenza	INDEL	Discarded	1	Single
T51	Metapneumovirus	INDEL	Discarded	0	Single
T51	Rhinovirus	INDEL	Discarded	0	Single
T51	Sars_cov_2	INDEL	Discarded	0	Single
T51	Unrelated	INDEL	Discarded	0	Single
T51	Coronaviridae	MM	Discarded	71	Single
T51	Human	MM	Discarded	0	Single
T51	Influenza	MM	Discarded	344	Single
T51	Metapneumovirus	MM	Discarded	0	Single
T51	Rhinovirus	MM	Discarded	297	Single
T51	Sars_cov_2	MM	Discarded	25	Single
T51	Unrelated	MM	Discarded	25	Single
T51	Coronaviridae	EQUAL	Human	0	Single
T51	Human	EQUAL	Human	78051	Single
T51	Influenza	EQUAL	Human	12	Single
T51	Metapneumovirus	EQUAL	Human	0	Single
T51	Rhinovirus	EQUAL	Human	1	Single
T51	Sars_cov_2	EQUAL	Human	0	Single
T51	Unrelated	EQUAL	Human	77420	Single
T51	Coronaviridae	INDEL	Human	0	Single
T51	Human	INDEL	Human	19	Single
T51	Influenza	INDEL	Human	0	Single
T51	Metapneumovirus	INDEL	Human	0	Single
T51	Rhinovirus	INDEL	Human	0	Single
T51	Sars_cov_2	INDEL	Human	0	Single
T51	Unrelated	INDEL	Human	26	Single
T51	Coronaviridae	MM	Human	31	Single
T51	Human	MM	Human	22095	Single
T51	Influenza	MM	Human	21	Single
T51	Metapneumovirus	MM	Human	40	Single
T51	Rhinovirus	MM	Human	20	Single
T51	Sars_cov_2	MM	Human	16	Single
T51	Unrelated	MM	Human	22033	Single
T51	Coronaviridae	EQUAL	Influenza	0	Single
T51	Human	EQUAL	Influenza	0	Single
T51	Influenza	EQUAL	Influenza	76749	Single
T51	Metapneumovirus	EQUAL	Influenza	0	Single
T51	Rhinovirus	EQUAL	Influenza	0	Single
T51	Sars_cov_2	EQUAL	Influenza	0	Single
T51	Unrelated	EQUAL	Influenza	11	Single
T51	Coronaviridae	INDEL	Influenza	0	Single
T51	Human	INDEL	Influenza	0	Single
T51	Influenza	INDEL	Influenza	25	Single
T51	Metapneumovirus	INDEL	Influenza	0	Single
T51	Rhinovirus	INDEL	Influenza	0	Single
T51	Sars_cov_2	INDEL	Influenza	0	Single
T51	Unrelated	INDEL	Influenza	0	Single
T51	Coronaviridae	MM	Influenza	0	Single
T51	Human	MM	Influenza	0	Single
T51	Influenza	MM	Influenza	21645	Single
T51	Metapneumovirus	MM	Influenza	0	Single
T51	Rhinovirus	MM	Influenza	0	Single
T51	Sars_cov_2	MM	Influenza	0	Single
T51	Unrelated	MM	Influenza	1	Single
T51	Coronaviridae	EQUAL	Metapneumovirus	0	Single
T51	Human	EQUAL	Metapneumovirus	0	Single
T51	Influenza	EQUAL	Metapneumovirus	0	Single
T51	Metapneumovirus	EQUAL	Metapneumovirus	78424	Single
T51	Rhinovirus	EQUAL	Metapneumovirus	0	Single
T51	Sars_cov_2	EQUAL	Metapneumovirus	0	Single
T51	Unrelated	EQUAL	Metapneumovirus	2	Single
T51	Coronaviridae	INDEL	Metapneumovirus	0	Single
T51	Human	INDEL	Metapneumovirus	0	Single
T51	Influenza	INDEL	Metapneumovirus	0	Single
T51	Metapneumovirus	INDEL	Metapneumovirus	24	Single
T51	Rhinovirus	INDEL	Metapneumovirus	0	Single
T51	Sars_cov_2	INDEL	Metapneumovirus	0	Single
T51	Unrelated	INDEL	Metapneumovirus	0	Single
T51	Coronaviridae	MM	Metapneumovirus	0	Single
T51	Human	MM	Metapneumovirus	0	Single
T51	Influenza	MM	Metapneumovirus	0	Single
T51	Metapneumovirus	MM	Metapneumovirus	21839	Single
T51	Rhinovirus	MM	Metapneumovirus	0	Single
T51	Sars_cov_2	MM	Metapneumovirus	0	Single
T51	Unrelated	MM	Metapneumovirus	0	Single
T51	Coronaviridae	EQUAL	pDiscarded	0	Single
T51	Human	EQUAL	pDiscarded	20	Single
T51	Influenza	EQUAL	pDiscarded	36	Single
T51	Metapneumovirus	EQUAL	pDiscarded	42	Single
T51	Rhinovirus	EQUAL	pDiscarded	2	Single
T51	Sars_cov_2	EQUAL	pDiscarded	8	Single
T51	Unrelated	EQUAL	pDiscarded	299	Single
T51	Coronaviridae	INDEL	pDiscarded	0	Single
T51	Human	INDEL	pDiscarded	0	Single
T51	Influenza	INDEL	pDiscarded	0	Single
T51	Metapneumovirus	INDEL	pDiscarded	0	Single
T51	Rhinovirus	INDEL	pDiscarded	0	Single
T51	Sars_cov_2	INDEL	pDiscarded	0	Single
T51	Unrelated	INDEL	pDiscarded	0	Single
T51	Coronaviridae	MM	pDiscarded	50	Single
T51	Human	MM	pDiscarded	12	Single
T51	Influenza	MM	pDiscarded	55	Single
T51	Metapneumovirus	MM	pDiscarded	154	Single
T51	Rhinovirus	MM	pDiscarded	53	Single
T51	Sars_cov_2	MM	pDiscarded	77	Single
T51	Unrelated	MM	pDiscarded	76	Single
T51	Coronaviridae	EQUAL	Rhinovirus	0	Single
T51	Human	EQUAL	Rhinovirus	5	Single
T51	Influenza	EQUAL	Rhinovirus	0	Single
T51	Metapneumovirus	EQUAL	Rhinovirus	0	Single
T51	Rhinovirus	EQUAL	Rhinovirus	78550	Single
T51	Sars_cov_2	EQUAL	Rhinovirus	2	Single
T51	Unrelated	EQUAL	Rhinovirus	61	Single
T51	Coronaviridae	INDEL	Rhinovirus	0	Single
T51	Human	INDEL	Rhinovirus	0	Single
T51	Influenza	INDEL	Rhinovirus	0	Single
T51	Metapneumovirus	INDEL	Rhinovirus	0	Single
T51	Rhinovirus	INDEL	Rhinovirus	27	Single
T51	Sars_cov_2	INDEL	Rhinovirus	0	Single
